sentence,label
Ang api ay ay okay na.,0
Ang schedule ay is currently being processed.,0
"Sige, ako na bahala sa prototype as soon as possible.",1
The team leader requested to deliver the meeting notes before the presentation to ensure progress.,1
Please i-submit yung ui design as soon as possible muna.,1
The project proposal was reviewed by the panel.,0
The supervisor asked to make sure to document the testing plan by the end of the day.,1
Please resolve the user feedback report before submission day to ensure progress.,1
The professor asked to fix the documentation before class for the project.,1
Regarding sa module ay tapos na po.,0
"Kanina, pinag-usapan natin yung file.",0
Ang database ay ay na-finalize na natin.,0
The professor asked to make sure to prepare the research paper before the deadline.,1
The meeting concluded that we should collect the database schema before submission day.,1
Ang testing results ay ay tapos na po.,0
Our senior advised to ensure you deliver the experiment results by the end of the day.,1
The team analyzed the feedback from users.,0
The professor asked to draft the dataset before class.,1
Please i-check yung ui design sa Monday agad.,1
The dataset was uploaded to the shared drive.,0
The professor asked to make sure to finalize the research paper before submission day.,1
Kindly i-finalize ang api natin sa susunod na meeting.,1
Kindly i-submit ang document natin ngayong hapon.,1
The project manager instructed to make sure to create the presentation slides by next meeting.,1
The team discussed the new system architecture.,0
Our senior advised to revise the user feedback report before the presentation to ensure progress.,1
Naka-upload na yung presentation is good to go.,0
Our senior advised to ensure you create the meeting notes before submission day.,1
"Sige, ako na bahala sa module mamaya.",1
Ang schedule ay ay na-finalize na natin.,0
"Kanina, pinag-usapan natin yung file.",0
"Kanina, pinag-usapan natin yung presentation.",0
The meeting concluded that we should create the testing plan by tomorrow.,1
Ongoing pa yung document ay na-finalize na natin.,0
"Kanina, pinag-usapan natin yung presentation.",0
The meeting concluded that we should make sure to organize the system design before class.,1
"Sige, ako na bahala sa budget next week.",1
Ang code ay ay okay na.,0
The project manager instructed to refactor the database schema before the next meeting.,1
"Pakisuyo po, i-update yung requirements sa susunod na meeting please.",1
"Sige, ako na bahala sa report next week.",1
The discussion focused on the testing strategy.,0
Tapos na yung minutes of meeting ay na-finalize na natin.,0
Paki-i-download yung report sa Monday po.,1
The coordinator told the team to collect the project proposal by the end of the week for the project.,1
The meeting started at 9 AM.,0
Paki-i-test ang prototype natin as soon as possible.,1
Our senior advised to schedule the deployment script by tonight to ensure progress.,1
The meeting concluded that we should make sure to validate the testing results before the deadline.,1
The meeting started at 9 AM.,0
Ang requirements ay ay na-finalize na natin.,0
The team talked about possible improvements for the application.,0
Ongoing pa yung requirements is currently being processed.,0
The dataset was uploaded to the shared drive.,0
Kindly i-check ang system natin sa susunod na meeting.,1
Ang feedback ay ay tapos na po.,0
"Pakisuyo po, i-email yung database bukas po.",1
The research topic was approved during the meeting.,0
"Pakisuyo po, i-email ang report natin sa susunod na meeting.",1
Please i-review ang api natin sa Monday.,1
"Sige, ako na bahala sa slides bukas.",1
The instructor reminded us to arrange the experiment results by Monday.,1
The meeting concluded that we should ensure you coordinate the project report before Friday.,1
The instructor reminded us to ensure you plan the experiment results before the presentation.,1
Ang slides ay ay okay na.,0
"Pakisuyo po, i-print ang testing results natin next week.",1
The professor asked to plan the bug fix before the next meeting for the project.,1
The team analyzed the feedback from users.,0
About sa slides ay okay na.,0
The professor provided guidance for the methodology section.,0
Naka-upload na yung budget ay na-finalize na natin.,0
Kindly i-save yung api as soon as possible please.,1
The coordinator told the team to validate the deployment script by the end of the week to ensure progress.,1
"Sige, ako na bahala sa file before Friday.",1
The development phase will begin next week.,0
The system update was completed successfully.,0
The team leader requested to make sure to test the testing results by the end of the month.,1
Our senior advised to ensure you approve the code module before the deadline.,1
The project manager instructed to ensure you design the experiment results by the end of the day.,1
Kindly finalize the documentation before submission day to ensure progress.,1
The supervisor asked to distribute the documentation before submission day for the project.,1
"Sige, ako na bahala sa minutes of meeting ngayong hapon.",1
The meeting concluded that we should schedule the testing plan this week to ensure progress.,1
The coordinator told the team to update the code module before class for the project.,1
Paki-i-review yung link bukas agad.,1
Paki-i-submit yung feedback ngayong hapon natin.,1
The research topic was approved during the meeting.,0
The team discussed the new system architecture.,0
Please check the UI prototype before the deadline for the project.,1
"Kanina, pinag-usapan natin yung link.",0
Naka-upload na yung report is good to go.,0
"Sige, ako na bahala sa ui design next week.",1
The instructor reminded us to make sure to refactor the task list by tomorrow.,1
The supervisor asked to investigate the research paper by tonight for the project.,1
The professor explained the requirements for the project.,0
Paki-i-update yung system ngayong hapon natin.,1
The discussion focused on the testing strategy.,0
The team leader requested to deliver the system design before class.,1
Na-check ko na yung slides ay okay na.,0
"Sige, ako na bahala sa database mamaya.",1
Ang database ay is currently being processed.,0
The professor provided guidance for the methodology section.,0
The development phase will begin next week.,0
Ang system ay ay na-finalize na natin.,0
The team talked about possible improvements for the application.,0
"Sige, ako na bahala sa report mamaya.",1
Our senior advised to schedule the meeting notes this week to ensure progress.,1
The development phase will begin next week.,0
"Sige, ako na bahala sa minutes of meeting bukas.",1
"Kanina, pinag-usapan natin yung schedule.",0
Ang budget ay is currently being processed.,0
The supervisor asked to ensure you document the experiment results by the end of the month.,1
"Sige, ako na bahala sa link ngayong hapon.",1
"Sige, paki-ayusin ang feedback natin sa susunod na meeting.",1
The development phase will begin next week.,0
"Sige, ako na bahala sa testing results by the end of the day.",1
Ang minutes of meeting ay is good to go.,0
Kindly make sure to improve the meeting summary before Friday.,1
The professor asked to ensure you draft the testing results by Monday.,1
The instructor reminded us to complete the experiment results by tonight for the project.,1
The project manager instructed to create the user feedback report by tomorrow.,1
Ang budget ay ay na-finalize na natin.,0
"Sige, ako na bahala sa testing results sa susunod na meeting.",1
The supervisor asked to validate the weekly report before the presentation for the project.,1
The discussion focused on the testing strategy.,0
"Sige, ako na bahala sa api bukas.",1
Kindly i-check ang document natin by the end of the day.,1
"Sige, ako na bahala sa budget next week.",1
